id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10130083,apartment,apartment,585000,for sale,hyper equipped,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10043799,apartment,loft,595000,for sale,hyper equipped,gas,3,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10135460,apartment,loft,599999,for sale,hyper equipped,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10084586,apartment,apartment,615000,for sale,installed,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10061062,apartment,apartment,629000,for sale,,,3,,,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
9955198,apartment,apartment,595000,for sale,installed,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
9685504,apartment,apartment,650000,for sale,hyper equipped,gas,2,,true,80,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10058245,apartment,apartment,625000,for sale,usa installed,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
9592128,apartment,apartment,675000,for sale,hyper equipped,gas,2,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10062537,apartment,apartment,659000,for sale,installed,gas,3,,,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10007858,apartment,apartment,675000,for sale,hyper equipped,gas,3,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
10058262,apartment,apartment,669000,for sale,installed,gas,3,,true,,,,Oostende,['Vlaanderen'],['West-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
9752073,apartment,apartment,750000,for sale,hyper equipped,gas,4,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10154560,house,house,740000,for sale,not installed,gas,5,175,true,75,,,Brussel,['Brussel'],['Brussel'],[None]
10117567,apartment,ground floor,695000,for sale,hyper equipped,gas,3,,true,810,,,Brussel,['Brussel'],['Brussel'],[None]
10156821,house,house,690000,for sale,installed,,4,2339,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9954620,apartment,duplex,745000,for sale,usa hyper equipped,gas,4,,true,50,,,Brussel,['Brussel'],['Brussel'],[None]
10002725,apartment,apartment,675000,for sale,installed,gas,5,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10054513,apartment,apartment,790000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9927983,apartment,penthouse,870000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10078000,apartment,apartment,790000,for sale,installed,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10119695,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10011218,apartment,ground floor,885000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9789280,apartment,apartment,795000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9953278,apartment,penthouse,940000,for sale,installed,gas,4,,true,160,,,Brussel,['Brussel'],['Brussel'],[None]
9462597,apartment,apartment,940000,for sale,,,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
9591039,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10058686,apartment,apartment,930000,for sale,usa hyper equipped,fueloil,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
9930825,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
7799663,apartment,apartment,1125000,for sale,hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10020821,apartment,apartment,995000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9927918,apartment,apartment,1140000,for sale,usa hyper equipped,gas,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10107503,apartment,apartment,1145000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10130248,apartment,apartment,1390000,for sale,usa installed,gas,4,,,30,,,Brussel,['Brussel'],['Brussel'],[None]
10155860,house,villa,795000,for sale,usa hyper equipped,fueloil,4,1006,true,360,true,,Brussel,['Brussel'],['Brussel'],[None]
10156830,house,villa,1195000,for sale,hyper equipped,,5,2012,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10126240,apartment,apartment,1195000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10116337,apartment,apartment,1195000,for sale,usa hyper equipped,,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10156379,house,apartment block,2890000,for sale,usa hyper equipped,gas,8,214,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10156360,house,apartment block,2890000,for sale,usa hyper equipped,gas,8,214,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10156378,house,apartment block,2890000,for sale,usa hyper equipped,gas,8,214,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10061123,apartment,apartment,1795000,for sale,hyper equipped,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10154062,apartment,flat studio,195000,for sale,not installed,,0,,,,,,Brussel,['Brussel'],['Brussel'],[None]
9887156,apartment,apartment,4295000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10159953,house,house,419000,for sale,hyper equipped,fueloil,3,926,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9403328,apartment,ground floor,4950000,for sale,usa hyper equipped,gas,4,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10160773,house,house,175000,for sale,,gas,2,147,,,,,Brussel,['Brussel'],['Brussel'],[None]
10012566,apartment,duplex,3995000,for sale,usa hyper equipped,,4,,true,250,true,,Brussel,['Brussel'],['Brussel'],[None]
10154202,apartment,apartment,295000,for sale,hyper equipped,gas,2,,true,100,,,Brussel,['Brussel'],['Brussel'],[None]
10151427,apartment,apartment,495000,for sale,,,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10141110,apartment,penthouse,1995000,for sale,usa hyper equipped,,4,,true,,,1,Brussel,['Brussel'],['Brussel'],[None]
10163474,house,house,270000,for sale,semi equipped,pellet,4,1618,,,,,Brussel,['Brussel'],['Brussel'],[None]
9939576,house,house,285000,for sale,installed,,4,250,true,110,,,Brussel,['Brussel'],['Brussel'],[None]
10163187,house,house,299500,for sale,installed,gas,3,1454,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163529,house,house,310000,for sale,not installed,gas,3,0,,,,,Brussel,['Brussel'],['Brussel'],[None]
10163679,house,house,325000,for sale,,gas,3,360,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10161824,house,house,485000,for sale,installed,gas,3,735,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163287,house,house,385000,for sale,usa semi equipped,gas,3,288,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163319,house,house,795000,for sale,installed,gas,3,922,,,,,Brussel,['Brussel'],['Brussel'],[None]
10162296,house,house,455000,for sale,hyper equipped,gas,5,164,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10163396,house,farmhouse,350000,for sale,,,3,5868,,,,,Brussel,['Brussel'],['Brussel'],[None]
10163318,house,villa,795000,for sale,installed,gas,3,922,,,,,Brussel,['Brussel'],['Brussel'],[None]
10151526,house group,house group,281000 - 311500,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10153296,house group,house group,359900 - 393000,for sale,,,,,,,,1,Brussel,['Brussel'],['Brussel'],[None]
10135868,house,house,249000,for sale,installed,gas,3,120,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10155831,house,house,399000,for sale,installed,gas,5,129,true,50,,1,Brussel,['Brussel'],['Brussel'],[None]
10158012,apartment,apartment,215000,for sale,installed,,2,,,,,,Brussel,['Brussel'],['Brussel'],[None]
10157188,apartment,flat studio,229000,for sale,,,0,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10158901,apartment,apartment,235000,for sale,installed,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10157631,apartment,apartment,249000,for sale,usa installed,gas,2,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10159088,apartment,apartment,290000,for sale,hyper equipped,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10104088,apartment,apartment,290000,for sale,hyper equipped,gas,1,,true,,,,Brussel,['Brussel'],['Brussel'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10159056,apartment,apartment,290000,for sale,hyper equipped,gas,1,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10158677,apartment,penthouse,324000,for sale,installed,electric,3,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10158700,apartment,apartment,385000,for sale,installed,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10159091,apartment,loft,495000,for sale,hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10144884,apartment,apartment,430000,for sale,installed,gas,2,,,,,1,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10159771,apartment,apartment,339000,for sale,,electric,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10159069,apartment,loft,495000,for sale,hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10157914,apartment,apartment,564000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10159645,apartment,apartment,790000,for sale,hyper equipped,fueloil,3,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10159255,apartment,apartment,3175000,for sale,hyper equipped,gas,3,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10158296,apartment,apartment,1395000,for sale,hyper equipped,gas,4,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10157546,apartment,apartment,650000,for sale,hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142416,house,house,165000,for sale,installed,gas,3,135,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10141785,house,house,129000,for sale,semi equipped,gas,4,59,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10140693,house,house,280000,for sale,installed,gas,3,180,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10140531,house,house,325000,for sale,semi equipped,gas,2,226,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142280,house,house,309000,for sale,,gas,2,37,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142263,house,house,855000,for sale,installed,gas,5,702,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142973,apartment,apartment,180000,for sale,usa installed,gas,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10144125,apartment,apartment,190000,for sale,usa semi equipped,gas,1,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10140476,house,town house,359000,for sale,installed,gas,3,189,true,90,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10143199,apartment,apartment,200000,for sale,,electric,1,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10144370,apartment,apartment,235000,for sale,not installed,gas,2,,true,80,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10144032,apartment,apartment,328000,for sale,,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10143353,apartment,apartment,375000,for sale,hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142714,apartment,duplex,287000,for sale,usa hyper equipped,gas,3,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142699,apartment,apartment,535000,for sale,hyper equipped,gas,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142698,apartment,apartment,530000,for sale,hyper equipped,gas,2,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10142851,apartment,apartment,549000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10143712,apartment,penthouse,595000,for sale,,gas,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
9628737,house,villa,849000,for sale,hyper equipped,gas,6,2930,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10143054,apartment,apartment,790000,for sale,hyper equipped,gas,3,,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10145549,house,house,465000,for sale,installed,fueloil,6,1420,true,1000,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10145537,house,house,710000,for sale,installed,gas,5,389,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
9628739,house,exceptional property,849000,for sale,hyper equipped,gas,6,2930,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10145922,house,house,295000,for sale,installed,,4,144,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10148427,apartment,apartment,430000,for sale,hyper equipped,gas,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10148425,apartment,apartment,790000,for sale,hyper equipped,gas,3,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147739,house,house,195000,for sale,not installed,fueloil,4,1117,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147017,house,house,325000,for sale,,gas,3,280,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147413,house,house,299000,for sale,installed,fueloil,4,262,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10148429,apartment,apartment,415000,for sale,hyper equipped,gas,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147660,house,apartment block,720000,for sale,,gas,0,124,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10148251,house,house,330000,for sale,installed,gas,4,280,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10148466,house,house,349000,for sale,,fueloil,3,311,,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10146941,house,house,830000,for sale,hyper equipped,fueloil,4,1310,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147794,house,villa,1795000,for sale,hyper equipped,fueloil,4,4202,true,,,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10147649,house,villa,1100000,for sale,,fueloil,3,3447,,,true,,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10064903,apartment,flat studio,265000,for sale,usa hyper equipped,,0,,,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10020750,apartment,apartment,253250,for sale,,gas,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
9918618,apartment,service flat,215000,for sale,hyper equipped,,1,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10132392,apartment,apartment,267000,for sale,usa hyper equipped,,1,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10064911,apartment,flat studio,275000,for sale,usa hyper equipped,,0,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10071945,apartment,flat studio,280000,for sale,usa hyper equipped,,0,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10132394,apartment,apartment,360000,for sale,usa hyper equipped,,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10074096,apartment,apartment,395000,for sale,usa hyper equipped,,1,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10082333,apartment,apartment,298000,for sale,installed,solar,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
9763244,apartment,apartment,319000,for sale,installed,gas,2,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
10071941,apartment,apartment,385000,for sale,usa hyper equipped,,1,,,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
9829360,apartment,apartment,395000,for sale,hyper equipped,gas,3,,true,,,1,Antwerpen,['Vlaanderen'],['Antwerpen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10112462,apartment,apartment,435000,for sale,usa hyper equipped,,1,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
9758087,apartment,penthouse,545000,for sale,installed,solar,3,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
9758065,apartment,penthouse,427000,for sale,installed,solar,3,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
9758059,apartment,penthouse,475000,for sale,installed,solar,3,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10101395,apartment,ground floor,537500,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10132396,apartment,apartment,475000,for sale,usa hyper equipped,,3,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10112468,apartment,apartment,555000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10059657,apartment,apartment,595000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10112465,apartment,apartment,645000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
9981341,apartment,apartment,655000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10074098,apartment,apartment,660000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10096827,apartment,penthouse,925000,for sale,usa hyper equipped,,2,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
9683164,apartment,duplex,1630000,for sale,usa hyper equipped,gas,3,,true,,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10123721,apartment,ground floor,657000,for sale,hyper equipped,,2,,true,47,,1,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10154280,house,house,189000,for sale,installed,gas,1,80,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10152848,house,house,249000,for sale,installed,gas,3,130,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10153025,house,house,210000,for sale,usa installed,gas,1,61,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10152029,house,house,195000,for sale,not installed,fueloil,3,106,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10153956,house,bungalow,299000,for sale,,,4,800,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10152030,house,house,299000,for sale,not installed,,3,663,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151477,house,house,310000,for sale,,gas,4,382,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10153159,house,house,445000,for sale,hyper equipped,,3,291,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151848,house,house,385000,for sale,,gas,3,1309,true,730,true,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10125946,house,house,329000,for sale,hyper equipped,fueloil,4,199,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151578,house,villa,360000,for sale,semi equipped,fueloil,4,990,true,750,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10121036,house,house,462000,for sale,usa hyper equipped,gas,2,561,true,260,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151701,house,villa,579000,for sale,hyper equipped,electric,4,898,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10153230,house,house,497000,for sale,installed,fueloil,3,2513,,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151447,house,mixed use building,465000,for sale,,gas,5,2068,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
10151448,house,house,465000,for sale,,gas,5,2068,true,,,,Mechelen,['Vlaanderen'],['Antwerpen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10152364,apartment,apartment,420000,for sale,,,2,,true,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10164682,apartment,apartment,299000,for sale,,,1,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10164016,apartment,flat studio,89500,for sale,semi equipped,gas,1,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10152360,apartment,apartment,415000,for sale,semi equipped,gas,2,,true,168,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10163840,apartment,apartment,345000,for sale,,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10153987,house,house,649000,for sale,,,5,180,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10158481,house,house,345000,for sale,,gas,3,90,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10163845,apartment,apartment,498000,for sale,,,3,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157521,house,house,345000,for sale,semi equipped,,3,650,true,450,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157852,house,house,389000,for sale,,fueloil,3,1500,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157276,house,house,359000,for sale,installed,gas,3,1494,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10157997,house,house,335000,for sale,,fueloil,3,803,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10158732,house,mansion,1390000,for sale,,gas,6,246,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10150908,apartment,apartment,190000,for sale,semi equipped,gas,1,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149309,apartment,apartment,260000,for sale,,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10150571,apartment,apartment,139000,for sale,,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149050,apartment,apartment,240000,for sale,,electric,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148613,apartment,apartment,285000,for sale,,gas,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161435,house,house,279000,for sale,installed,gas,3,207,true,80,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10149775,apartment,apartment,415000,for sale,,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161394,house,house,354000,for sale,installed,gas,3,241,,1,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161267,house,house,389000,for sale,,gas,2,837,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161153,house,house,279000,for sale,installed,gas,2,93,true,20,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10151078,apartment,apartment,650000,for sale,,gas,2,,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161632,house,house,425000,for sale,semi equipped,gas,5,87,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10161202,house,villa,2950000,for sale,installed,gas,5,3250,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10057961,apartment,apartment,690000,for sale,installed,,2,,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10148491,house group,house group,770500 - 854500,for sale,,,,,,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10159737,apartment,apartment,305000,for sale,,gas,1,,true,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10159738,apartment,apartment,410000,for sale,,gas,2,,true,,,1,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10159736,apartment,apartment,507000,for sale,,gas,3,,true,,,1,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9866055,house,house,169000,for sale,,fueloil,2,48,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10104334,house,house,199000,for sale,installed,,3,376,true,283,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9988562,house,house,195000,for sale,semi equipped,,3,100,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10133575,house,house,189000,for sale,installed,gas,3,220,,100,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10071315,house,country cottage,99000,for sale,,fueloil,3,2600,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10000273,house,house,199000,for sale,installed,,3,755,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9985601,house,house,219000,for sale,semi equipped,,3,200,true,57,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9994933,house,house,225000,for sale,installed,,3,200,,132,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10087983,house,house,215000,for sale,semi equipped,gas,3,790,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9806188,house,farmhouse,229000,for sale,semi equipped,fueloil,2,1365,true,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10078658,house,house,235000,for sale,installed,,3,407,true,200,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10077610,house,house,239500,for sale,installed,,2,130,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10020178,house,house,249000,for sale,semi equipped,gas,3,76,true,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9979984,house,house,250000,for sale,,fueloil,3,589,,365,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9816314,house,house,269000,for sale,,gas,3,375,true,280,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10090706,house,house,255000,for sale,installed,fueloil,4,1056,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10073658,house,house,274000,for sale,usa installed,gas,4,280,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10038623,house,house,269000,for sale,installed,,4,396,,105,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
